text,aspek,sentiment,hotel,lokasi,kamar,pelayanan,makanan,harga
alat pembuat kopi teh tidak_berfungsi,hotel,negative,-1,0,0,0,0,0
tempat_parkir sempit repot parkir pinggir_jalan,hotel,negative,-1,0,0,0,0,0
tidak_ada lahan parkir,hotel,negative,-1,0,0,0,0,0
suara musik rooftop bar tengah malam terdengar,hotel,negative,-1,0,0,0,0,0
ada live_music kedengaran berisik,hotel,negative,-1,0,0,0,0,0
suara keras cafe terlalu keras,hotel,negative,-1,0,0,0,0,0
lift basah bekas tamu renang,hotel,negative,-1,0,0,0,0,0
furniture jaman dulu kuno,hotel,negative,-1,0,0,0,0,0
lift nunggu lama,hotel,negative,-1,0,0,0,0,0
tidak_ada lift khusus barang,hotel,negative,-1,0,0,0,0,0
pool tidak_bisa digunakan akibat covid,hotel,negative,-1,0,0,0,0,0
tampak luar hotel sederhana,hotel,negative,-1,0,0,0,0,0
hotel jadul kuno,hotel,negative,-1,0,0,0,0,0
hotel bangunan usang,hotel,negative,-1,0,0,0,0,0
bangunan furniture lama,hotel,negative,-1,0,0,0,0,0
pool banyak daun ngambang,hotel,negative,-1,0,0,0,0,0
pool bau kaporit bikin perih mata,hotel,negative,-1,0,0,0,0,0
tidak_ada basement parkir jauh,hotel,negative,-1,0,0,0,0,0
lift sedikit lama antre,hotel,negative,-1,0,0,0,0,0
tata letak furniture buruk,hotel,negative,-1,0,0,0,0,0
menggunakan furniture lama,hotel,negative,-1,0,0,0,0,0
rooftop tidak_ada,hotel,negative,-1,0,0,0,0,0
pool dalam perbaikan,hotel,negative,-1,0,0,0,0,0
lift sulit card roomnya,hotel,negative,-1,0,0,0,0,0
fasilitas sport_center alat tua,hotel,negative,-1,0,0,0,0,0
pool tidak_bisa digunakan,hotel,negative,-1,0,0,0,0,0
pool tidak_ada fasilitas jacuzzi,hotel,negative,-1,0,0,0,0,0
tempat playground tidak_nyaman posisi outdoor,hotel,negative,-1,0,0,0,0,0
hotel tua perlu renovasi,hotel,negative,-1,0,0,0,0,0
alat gym perlu perbaikan peremajaan,hotel,negative,-1,0,0,0,0,0
gedung luar tampak tidak_menarik,hotel,negative,-1,0,0,0,0,0
pool air keruh,hotel,negative,-1,0,0,0,0,0
tangga pool posisi tidak_pas terlalu jauh,hotel,negative,-1,0,0,0,0,0
sofa lobi apek,hotel,negative,-1,0,0,0,0,0
fasilitas wifi suka macet,hotel,negative,-1,0,0,0,0,0
tingkatkan suasana pool fasilitas umum,hotel,negative,-1,0,0,0,0,0
pool tidak_terawat ada keramik pecah dalam kolam,hotel,negative,-1,0,0,0,0,0
tempat_parkir penuh jauh lift menuju lobi,hotel,negative,-1,0,0,0,0,0
sauna jacuzzi tutup,hotel,negative,-1,0,0,0,0,0
tidak_ada kamar bilas setelah renang,hotel,negative,-1,0,0,0,0,0
tempat bermain anak kurang,hotel,negative,-1,0,0,0,0,0
hanya ada fasilitas water sport,hotel,negative,-1,0,0,0,0,0
pool desain kuno membosankan,hotel,negative,-1,0,0,0,0,0
jacuzzi tidak_panas ada perbaikan gelembung tidak_nyala,hotel,negative,-1,0,0,0,0,0
lingkungan hotel gersang,hotel,negative,-1,0,0,0,0,0
lokasi mushalla cukup kecil tidak_ada mukena,hotel,negative,-1,0,0,0,0,0
mushalla kecil,hotel,negative,-1,0,0,0,0,0
tempat wudhu kecil pria wanita jadi satu,hotel,negative,-1,0,0,0,0,0
tempat_bilas pool tidak_bisa digunakan,hotel,negative,-1,0,0,0,0,0
pool anak banyak daun kotor,hotel,negative,-1,0,0,0,0,0
pool asin,hotel,negative,-1,0,0,0,0,0
fasilitas seadanya pintu ditempel stiker jaminan bank,hotel,negative,-1,0,0,0,0,0
gym hanya sedikit alat,hotel,negative,-1,0,0,0,0,0
sering listrik turun tidak_ada listrik,hotel,negative,-1,0,0,0,0,0
layanan hotel tidak_memakai kartu hanya kunci,hotel,negative,-1,0,0,0,0,0
lift sempit muat empat orang,hotel,negative,-1,0,0,0,0,0
lorong hotel sepi lampu mati lobi ac tidak_dingin,hotel,negative,-1,0,0,0,0,0
lobi ac tidak_dingin,hotel,negative,-1,0,0,0,0,0
pool air kotor,hotel,negative,-1,0,0,0,0,0
lift sempit kotor,hotel,negative,-1,0,0,0,0,0
sepanjang lorong lantai kotor,hotel,negative,-1,0,0,0,0,0
tidak_ada parkir mobil indoor,hotel,negative,-1,0,0,0,0,0
parkir kecil parkir jauh luar area hotel,hotel,negative,-1,0,0,0,0,0
parkir luar tidak_ada pagar atap,hotel,negative,-1,0,0,0,0,0
depan lift ada sampah bekas makanan kotak menumpuk,hotel,negative,-1,0,0,0,0,0
lobi depan lift bocor,hotel,negative,-1,0,0,0,0,0
suara lift keras mengganggu,hotel,negative,-1,0,0,0,0,0
pilihan mainan playground kurang,hotel,negative,-1,0,0,0,0,0
pool tidak_luas kecil,hotel,negative,-1,0,0,0,0,0
lift pengap tidak_ada pengharum ruangan,hotel,negative,-1,0,0,0,0,0
pool tutup,hotel,negative,-1,0,0,0,0,0
air pool hijau kotor,hotel,negative,-1,0,0,0,0,0
shower pool jamuran tidak_terawat,hotel,negative,-1,0,0,0,0,0
pool hijau lumut tidak_terawat,hotel,negative,-1,0,0,0,0,0
lift hanya satu tua,hotel,negative,-1,0,0,0,0,0
lift rusak semua,hotel,negative,-1,0,0,0,0,0
lift perlu diremajakan,hotel,negative,-1,0,0,0,0,0
lorong gelap menyeramkan,hotel,negative,-1,0,0,0,0,0
hotel jadul,hotel,negative,-1,0,0,0,0,0
terlihat hotel lama,hotel,negative,-1,0,0,0,0,0
pool kotor sepi seram,hotel,negative,-1,0,0,0,0,0
bangunan lembab tua,hotel,negative,-1,0,0,0,0,0
hanya ada parkiran outdoor,hotel,negative,-1,0,0,0,0,0
lift lama,hotel,negative,-1,0,0,0,0,0
wifi tidak_lancar,hotel,negative,-1,0,0,0,0,0
wifi tidak_stabil,hotel,negative,-1,0,0,0,0,0
wifi tidak_lancar tidak_stabil,hotel,negative,-1,0,0,0,0,0
hotel sempit tidak_ada bar,hotel,negative,-1,0,0,0,0,0
wifi tidak_nyambung,hotel,negative,-1,0,0,0,0,0
tidak_ada lift harus manual naik tangga,hotel,negative,-1,0,0,0,0,0
lorong bau rokok,hotel,negative,-1,0,0,0,0,0
lahan parkir motor terbatas,hotel,negative,-1,0,0,0,0,0
lahan parkir mobil terbatas,hotel,negative,-1,0,0,0,0,0
area parkir tidak_luas,hotel,negative,-1,0,0,0,0,0
area parkir tidak_luas sempit,hotel,negative,-1,0,0,0,0,0
tempat_parkir sulit curam,hotel,negative,-1,0,0,0,0,0
parkir mobil sulit pinggir_jalan dekat lampu_merah,hotel,negative,-1,0,0,0,0,0
parkir mobil kurang,hotel,negative,-1,0,0,0,0,0
wifi hanya bisa diakses lobi,hotel,negative,-1,0,0,0,0,0
wifi lemot tidak_bisa dipakai,hotel,negative,-1,0,0,0,0,0
gerbang masuk sempit,hotel,negative,-1,0,0,0,0,0
pool tidak_bisa dipakai peak_season,hotel,negative,-1,0,0,0,0,0
wifi hanya area publik,hotel,negative,-1,0,0,0,0,0
pool tidak_bisa dipakai seperti kolam_ikan,hotel,negative,-1,0,0,0,0,0
lift tidak_terawat,hotel,negative,-1,0,0,0,0,0
tidak_nyaman pool dekat ruang_rapat,hotel,negative,-1,0,0,0,0,0
lobi panas,hotel,negative,-1,0,0,0,0,0
kolam kecil kaporit keruh,hotel,negative,-1,0,0,0,0,0
tidak_nyaman pool tidak_ada sekat samping resto,hotel,negative,-1,0,0,0,0,0
pool tidak_dibuka malam_hari,hotel,negative,-1,0,0,0,0,0
parkir motor sempit tidak_ada atap,hotel,negative,-1,0,0,0,0,0
pool persis sebelah resto tidak_nyaman,hotel,negative,-1,0,0,0,0,0
lahan parkir sempit,hotel,negative,-1,0,0,0,0,0
sulit parkir,hotel,negative,-1,0,0,0,0,0
parkir bermasalah sering penuh,hotel,negative,-1,0,0,0,0,0
tempat_parkir harus diperluas,hotel,negative,-1,0,0,0,0,0
pool bau kaporit,hotel,negative,-1,0,0,0,0,0
pool air kotor tidak_mengalir,hotel,negative,-1,0,0,0,0,0
pool kotor penuh serangga berpasir,hotel,negative,-1,0,0,0,0,0
fasilitas ruang_rapat tidak_kedap_suara,hotel,negative,-1,0,0,0,0,0
tidak_ada parkir basement,hotel,negative,-1,0,0,0,0,0
pool air berasa kaporit chlorin,hotel,negative,-1,0,0,0,0,0
kamar_mandi pool tidak_ada sabun shampoo,hotel,negative,-1,0,0,0,0,0
pool kaporit terlalu banyak,hotel,negative,-1,0,0,0,0,0
parkir padat sulit keluar_masuk mobil,hotel,negative,-1,0,0,0,0,0
pool tidak_dijaga handuk tidak_siap,hotel,negative,-1,0,0,0,0,0
tempat_bilas renang perlu perhatian,hotel,negative,-1,0,0,0,0,0
area parkir terbatas mobil,hotel,negative,-1,0,0,0,0,0
parkir basement hanya bisa enam mobil,hotel,negative,-1,0,0,0,0,0
lift bau aneh,hotel,negative,-1,0,0,0,0,0
lift bau apek,hotel,negative,-1,0,0,0,0,0
tidak_ada kolam kecil balita,hotel,negative,-1,0,0,0,0,0
hanya ada akses tangga tidak_ada lift,hotel,negative,-1,0,0,0,0,0
tidak_ada tempat_parkir,hotel,negative,-1,0,0,0,0,0
parkir harus diperluas,hotel,negative,-1,0,0,0,0,0
papan_petunjuk arah terlalu kecil,hotel,negative,-1,0,0,0,0,0
tidak_ada tangga jalan koper,hotel,negative,-1,0,0,0,0,0
area main terpencil,hotel,negative,-1,0,0,0,0,0
tidak_ada cade live_musik,hotel,negative,-1,0,0,0,0,0
parkiran lobi cukup jauh,hotel,negative,-1,0,0,0,0,0
hanya ada satu handsanitizer,hotel,negative,-1,0,0,0,0,0
tidak_ada kursi sofa lobi,hotel,negative,-1,0,0,0,0,0
akses kamar parkir agak sulit,hotel,negative,-1,0,0,0,0,0
tempat_parkir mobil sulit hanya satu pintu basement,hotel,negative,-1,0,0,0,0,0
minus area parkir,hotel,negative,-1,0,0,0,0,0
ruang_rapat minimalis pelit colokan_listrik,hotel,negative,-1,0,0,0,0,0
ac ballroom tidak_baik,hotel,negative,-1,0,0,0,0,0
ballroom panas ketika kapasitas penuh,hotel,negative,-1,0,0,0,0,0
ruangan terbilang kecil level ballroom,hotel,negative,-1,0,0,0,0,0
kebersihan area lift kurang,hotel,negative,-1,0,0,0,0,0
area lobi gelap,hotel,negative,-1,0,0,0,0,0
perlu ada fasilitas rest_area sopir,hotel,negative,-1,0,0,0,0,0
sayang tidak_ada kolam_renang,hotel,negative,-1,0,0,0,0,0
sayang sinyal tidak_maksimal,hotel,negative,-1,0,0,0,0,0
tidak_ada neon sign petunjuk bagi datang malam_hari,hotel,negative,-1,0,0,0,0,0
naik kamar harus naik tangga,hotel,negative,-1,0,0,0,0,0
nanjak tinggi jauh parkiran,hotel,negative,-1,0,0,0,0,0
tidak_cocok bawa orang_tua akses kamar batu tangga,hotel,negative,-1,0,0,0,0,0
akses kamar berbatu menanjak,hotel,negative,-1,0,0,0,0,0
kolam_renang kotor mengerikan,hotel,negative,-1,0,0,0,0,0
kolam_renang jauh kamar,hotel,negative,-1,0,0,0,0,0
hotel tua tidak_terawat,hotel,negative,-1,0,0,0,0,0
kolam_renang tahap renovasi,hotel,negative,-1,0,0,0,0,0
kolam_renang renovasi bekas longsor,hotel,negative,-1,0,0,0,0,0
wifi sering mati,hotel,negative,-1,0,0,0,0,0
sinyal internet tidak_dapat hilang,hotel,negative,-1,0,0,0,0,0
arena playground ditutup,hotel,negative,-1,0,0,0,0,0
wifi buruk suka putus_putus,hotel,negative,-1,0,0,0,0,0
wifi internet tidak_berfungsi,hotel,negative,-1,0,0,0,0,0
koneksi internet jelek,hotel,negative,-1,0,0,0,0,0
lahan parkir mobil tidak_bisa akomodir semua tamu,hotel,negative,-1,0,0,0,0,0
hotel tidak_ada lift,hotel,negative,-1,0,0,0,0,0
parah tidak_ada lift,hotel,negative,-1,0,0,0,0,0
ada kulkas dispenser,kamar,positive,0,0,1,0,0,0
ada dapur mini,kamar,positive,0,0,1,0,0,0
ada smooking_room syukur,kamar,positive,0,0,1,0,0,0
interior kamar perpaduan tradisional modern cantik,kamar,positive,0,0,1,0,0,0
ada smooking_room,kamar,positive,0,0,1,0,0,0
kamar ditata efisien,kamar,positive,0,0,1,0,0,0
tata_ruang baik,kamar,positive,0,0,1,0,0,0
kamar disinfektan setelah digunakan,kamar,positive,0,0,1,0,0,0
bisa sewa non smooking_room,kamar,positive,0,0,1,0,0,0
suka pemandangan jendela pool,kamar,positive,0,0,1,0,0,0
bisa pesan kamar smooking_room,kamar,positive,0,0,1,0,0,0
pilihan kamar terbaik pemandangan pool,kamar,positive,0,0,1,0,0,0
bangunan kamar kekinian,kamar,positive,0,0,1,0,0,0
kamar nyaman,kamar,positive,0,0,1,0,0,0
kamar_mandi bersih,kamar,positive,0,0,1,0,0,0
kamar cukup nyaman luas,kamar,positive,0,0,1,0,0,0
kamar bersih,kamar,positive,0,0,1,0,0,0
kamar bersih nyaman,kamar,positive,0,0,1,0,0,0
kamar baik bersih wangi,kamar,positive,0,0,1,0,0,0
bantal enak kasur enak,kamar,positive,0,0,1,0,0,0
kamar wow bersih,kamar,positive,0,0,1,0,0,0
bersih ruangan kamar,kamar,positive,0,0,1,0,0,0
kamar bersih ac dingin,kamar,positive,0,0,1,0,0,0
ukuran kamar pas simple,kamar,positive,0,0,1,0,0,0
kasur empuk,kamar,positive,0,0,1,0,0,0
ukuran kamar_mandi pas,kamar,positive,0,0,1,0,0,0
kebersihan kamar kamar_mandi diperhatikan,kamar,positive,0,0,1,0,0,0
sudut bawah meja bersih tidak_debu,kamar,positive,0,0,1,0,0,0
kamar_mandi luas,kamar,positive,0,0,1,0,0,0
ranjang empuk,kamar,positive,0,0,1,0,0,0
kamar berkelas,kamar,positive,0,0,1,0,0,0
aroma kamar harum,kamar,positive,0,0,1,0,0,0
keunggulan hotel dilengkapi empat buah bantal,kamar,positive,0,0,1,0,0,0
sprei wangi,kamar,positive,0,0,1,0,0,0
kamar_mandi lucu,kamar,positive,0,0,1,0,0,0
handuk wangi sprei wangi bantal wangi,kamar,positive,0,0,1,0,0,0
ruangan kamar baik,kamar,positive,0,0,1,0,0,0
nyaman kasur,kamar,positive,0,0,1,0,0,0
kamar_mandi lucu tembus pandang,kamar,positive,0,0,1,0,0,0
kamar rapi wangi,kamar,positive,0,0,1,0,0,0
dapat odol sikat_gigi,kamar,positive,0,0,1,0,0,0
dapat air_mineral,kamar,positive,0,0,1,0,0,0
suka interior kamar,kamar,positive,0,0,1,0,0,0
ac dingin,kamar,positive,0,0,1,0,0,0
tv flat ada saluran hbo,kamar,positive,0,0,1,0,0,0
pertahankan kebersihan kamar baik,kamar,positive,0,0,1,0,0,0
air shower deras jernih,kamar,positive,0,0,1,0,0,0
kasur nyaman,kamar,positive,0,0,1,0,0,0
kamar rapi tertata baik,kamar,positive,0,0,1,0,0,0
kamar luas,kamar,positive,0,0,1,0,0,0
air_panas oke,kamar,positive,0,0,1,0,0,0
ada kulkas,kamar,positive,0,0,1,0,0,0
ruangan cukup besar,kamar,positive,0,0,1,0,0,0
kamar minimalis,kamar,positive,0,0,1,0,0,0
kamar bersih harum,kamar,positive,0,0,1,0,0,0
ac air_panas berfungsi baik,kamar,positive,0,0,1,0,0,0
kamar kedap,kamar,positive,0,0,1,0,0,0
ukuran kamar cukup,kamar,positive,0,0,1,0,0,0
kamar_mandi baik,kamar,positive,0,0,1,0,0,0
air_panas lancar,kamar,positive,0,0,1,0,0,0
kamar dilengkapi coffee maker,kamar,positive,0,0,1,0,0,0
ada tv lokal,kamar,positive,0,0,1,0,0,0
jempol kebersihan,kamar,positive,0,0,1,0,0,0
ac kamar berasa,kamar,positive,0,0,1,0,0,0
ada kompor,kamar,positive,0,0,1,0,0,0
desain kamar baik melebih ekspektasi,kamar,positive,0,0,1,0,0,0
ada gantungan baju jemur baju,kamar,positive,0,0,1,0,0,0
ada air_panas,kamar,positive,0,0,1,0,0,0
air_hangat lancar,kamar,positive,0,0,1,0,0,0
water_heater stabil,kamar,positive,0,0,1,0,0,0
penampilan kamar segar bersih,kamar,positive,0,0,1,0,0,0
kamar besar,kamar,positive,0,0,1,0,0,0
ada water_heater,kamar,positive,0,0,1,0,0,0
tv besar,kamar,positive,0,0,1,0,0,0
kebersihan sudut terjaga,kamar,positive,0,0,1,0,0,0
kasur kamar lega,kamar,positive,0,0,1,0,0,0
ada lemari baju bersih,kamar,positive,0,0,1,0,0,0
bantal besar empuk,kamar,positive,0,0,1,0,0,0
shower_panas lancar,kamar,positive,0,0,1,0,0,0
kamar baik wangi pemandangan oke,kamar,positive,0,0,1,0,0,0
kamar pakai karpet tebal,kamar,positive,0,0,1,0,0,0
fasilitas kamar lengkap,kamar,positive,0,0,1,0,0,0
ada meja bangku kerja,kamar,positive,0,0,1,0,0,0
kasur empuk tinggi bantal banyak,kamar,positive,0,0,1,0,0,0
kamar_mandi ada kran bawah wudhu,kamar,positive,0,0,1,0,0,0
kamar tipe superior cukup luas,kamar,positive,0,0,1,0,0,0
air melimpah,kamar,positive,0,0,1,0,0,0
kamar luas ada balkon,kamar,positive,0,0,1,0,0,0
kamar luas dapat berlarian,kamar,positive,0,0,1,0,0,0
box baby tub ada,kamar,positive,0,0,1,0,0,0
kamar ada balkon berjemur,kamar,positive,0,0,1,0,0,0
ada single sofa,kamar,positive,0,0,1,0,0,0
shower mengalir deras,kamar,positive,0,0,1,0,0,0
air_panas dapat diatur,kamar,positive,0,0,1,0,0,0
ada kulkas ac tv brankas hair_dryer,kamar,positive,0,0,1,0,0,0
kamar luas pencahayaan baik,kamar,positive,0,0,1,0,0,0
amenities lengkap temasuk kitab suci,kamar,positive,0,0,1,0,0,0
kamar_mandi bersih air_panas ideal,kamar,positive,0,0,1,0,0,0
power plug cukup banyak,kamar,positive,0,0,1,0,0,0
air mengalir cukup deras,kamar,positive,0,0,1,0,0,0
air panas dingin berfungsi baik,kamar,positive,0,0,1,0,0,0
kamar ramah anak,kamar,positive,0,0,1,0,0,0
jendela cukup besar,kamar,positive,0,0,1,0,0,0
jendela kaca memberikan cahaya natural kamar,kamar,positive,0,0,1,0,0,0
suka jendela full kaca menghadap jalan besar,kamar,positive,0,0,1,0,0,0
kamar bersih dingin,kamar,positive,0,0,1,0,0,0
kamar terawat,kamar,positive,0,0,1,0,0,0
perlengkapan_mandi ada lengkap,kamar,positive,0,0,1,0,0,0
ada quran,kamar,positive,0,0,1,0,0,0
kamar jendela besar,kamar,positive,0,0,1,0,0,0
kamar bersih ada bathtub,kamar,positive,0,0,1,0,0,0
perlengkapan sholat ada,kamar,positive,0,0,1,0,0,0
saluran_tv kabel oke,kamar,positive,0,0,1,0,0,0
kasur besar,kamar,positive,0,0,1,0,0,0
peralatan masak lengkap,kamar,positive,0,0,1,0,0,0
ruangan lega,kamar,positive,0,0,1,0,0,0
balkon lega,kamar,positive,0,0,1,0,0,0
tersedia smart tv,kamar,positive,0,0,1,0,0,0
desain kamar unik,kamar,positive,0,0,1,0,0,0
luas banyak bantal,kamar,positive,0,0,1,0,0,0
dapat bathtub,kamar,positive,0,0,1,0,0,0
amenities lengkap perabot kualitas tinggi,kamar,positive,0,0,1,0,0,0
kamar lengkap balkon,kamar,positive,0,0,1,0,0,0
kamar ada tempat menaruh barang bawaan,kamar,positive,0,0,1,0,0,0
kamar ada peredam suara,kamar,positive,0,0,1,0,0,0
aestetic kamar,kamar,positive,0,0,1,0,0,0
shower lancar,kamar,positive,0,0,1,0,0,0
alat lengkap hair_dryer setrika hangar tergantung rapi,kamar,positive,0,0,1,0,0,0
toilet bersih,kamar,positive,0,0,1,0,0,0
sprei bersih,kamar,positive,0,0,1,0,0,0
handuk bersih,kamar,positive,0,0,1,0,0,0
toilet kamar_mandi dipisah,kamar,positive,0,0,1,0,0,0
kamar bersih luas,kamar,positive,0,0,1,0,0,0
perabotan kamar perlu diperbarui,kamar,positive,0,0,1,0,0,0
kamar nyaman bantal besar empuk,kamar,positive,0,0,1,0,0,0
kamar_mandi bersih shower air_panas lancar,kamar,positive,0,0,1,0,0,0
kamar oke wangi,kamar,positive,0,0,1,0,0,0
bersih kamar,kamar,positive,0,0,1,0,0,0
tempat_tidur digabung lapang tidur bersama,kamar,positive,0,0,1,0,0,0
fasilitas kamar lengkap termasuk air_mineral diberi,kamar,positive,0,0,1,0,0,0
sholat ruangan lega,kamar,positive,0,0,1,0,0,0
handuk gelas dibungkus plastik,kamar,positive,0,0,1,0,0,0
kamar disteril ditempel stiker segel,kamar,positive,0,0,1,0,0,0
amenities lengkap,kamar,positive,0,0,1,0,0,0
kamar disegel tanda steril,kamar,positive,0,0,1,0,0,0
desain wastafel keran shower bantu berwudhu,kamar,positive,0,0,1,0,0,0
petunjuk_arah kiblat jelas,kamar,positive,0,0,1,0,0,0
pertama masuk kamar ada segel pengamanan kamar sudah steril,kamar,positive,0,0,1,0,0,0
kebersihan kamar baik,kamar,positive,0,0,1,0,0,0
kamar balkon wajib dicoba,kamar,positive,0,0,1,0,0,0
kamar hotel bersih rapi,kamar,positive,0,0,1,0,0,0
kamar fungsionalitas prima,kamar,positive,0,0,1,0,0,0
kedap_suara,kamar,positive,0,0,1,0,0,0
balkon langsung bisa lihat baik pemandangan,kamar,positive,0,0,1,0,0,0
kamar cukup luas ada balkon plus kursi meja kecil bersantai minum teh kopi,kamar,positive,0,0,1,0,0,0
ac dingin amenities lengkap,kamar,positive,0,0,1,0,0,0
kamar nyaman aman,kamar,positive,0,0,1,0,0,0
ada brankas,kamar,positive,0,0,1,0,0,0
kamar dilengkapi balkon,kamar,positive,0,0,1,0,0,0
hot shower berfungsi baik,kamar,positive,0,0,1,0,0,0
kamar lengkap ac tv,kamar,positive,0,0,1,0,0,0
shower berfungsi baik kencang panas bisa disesuaikan mudah,kamar,positive,0,0,1,0,0,0
kamar_mandi unik mirip kapsul,kamar,positive,0,0,1,0,0,0
bed tidak_tinggi aman anak,kamar,positive,0,0,1,0,0,0
bantal empuk,kamar,positive,0,0,1,0,0,0
cermin besar dinding kamar favorit,kamar,positive,0,0,1,0,0,0
air_panas normal,kamar,positive,0,0,1,0,0,0
kace jendela lebar terkesan kamar besar,kamar,positive,0,0,1,0,0,0
kamar_mandi toilet terpisah bagus,kamar,positive,0,0,1,0,0,0
tata_ruang kamar bagus,kamar,positive,0,0,1,0,0,0
sebaiknya disediakan petunjuk keselamatan balik pintu kamar,kamar,positive,0,0,1,0,0,0
kamar menghadap pool,kamar,positive,0,0,1,0,0,0
lampu kamar redup,kamar,positive,0,0,1,0,0,0
tata_ruang tidak_sumpek bed nyenyak ac dingir air kamar_mandi lancar deras,kamar,positive,0,0,1,0,0,0
gantungan baju kamar patah,kamar,positive,0,0,1,0,0,0
jendela kamar bisa dibuka,kamar,positive,0,0,1,0,0,0
kamar bersih rapi harum,kamar,positive,0,0,1,0,0,0
desain kamar minimalis sederhana,kamar,positive,0,0,1,0,0,0
kamar luas kamar besar empuk,kamar,positive,0,0,1,0,0,0
suka desain kamar,kamar,positive,0,0,1,0,0,0
model kamar minimalis mural art dinding kamar,kamar,positive,0,0,1,0,0,0
memiliki mesin kopi dolce gusto,kamar,positive,0,0,1,0,0,0
kamar artistik bersih,kamar,positive,0,0,1,0,0,0
banyak hiasan mural setiap kamar,kamar,positive,0,0,1,0,0,0
mendapat kamar pemandangan diinginkan,kamar,positive,0,0,1,0,0,0
fasilitas mini_kitchen kamar lumayan,kamar,positive,0,0,1,0,0,0
kamar mewah ada dapur mini_kitchen,kamar,positive,0,0,1,0,0,0
kamar luas mewah bersih,kamar,positive,0,0,1,0,0,0
kamar luas lengkap,kamar,positive,0,0,1,0,0,0
kamar penataan baik dilengkapi peralatan masak,kamar,positive,0,0,1,0,0,0
dapur kamar ada peralatan masak,kamar,positive,0,0,1,0,0,0
kamar luas kedap_suara tenang nyaman,kamar,positive,0,0,1,0,0,0
kamar luas ada sofa bed,kamar,positive,0,0,1,0,0,0
dapur kamar tidak_ada kompor microwave,kamar,positive,0,0,1,0,0,0
kamar_mandi bathtub kamar_utama,kamar,positive,0,0,1,0,0,0
kamar ada ruang_tamu sofa ruang_makan kulkas microwave cangkir teko,kamar,positive,0,0,1,0,0,0
mesin_cuci bisa digunakan ac dingin,kamar,positive,0,0,1,0,0,0
kamar baik bersih microwave kulkas tersedia,kamar,positive,0,0,1,0,0,0
kondisi kamar bersih lengkap ada kulkas dua pintu microwave kompor,kamar,positive,0,0,1,0,0,0
kasur empuk sofa wangi siaran_tv bagus,kamar,positive,0,0,1,0,0,0
kamar ada kitchen set lengkap ruang_tamu,kamar,positive,0,0,1,0,0,0
ada dapur meja makan ruang_tamu,kamar,positive,0,0,1,0,0,0
fasilitas kamar bagus ada kulkas microwave peralatan makan,kamar,positive,0,0,1,0,0,0
